Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,score,ranking
The University of Alabama,-19.78483245149912,-17.859788359788357,-7.646384479717812,-5.8465608465608465,1.1881248259400083,146
Towson University,-20.749118165784836,-27.959876543209877,0.024250440917107596,-12.452821869488538,1.1381117084194718,156
UNC - Greensboro,-21.37698412698413,-28.25793650793651,-7.86111111111111,-9.641534391534393,1.1081143192859537,163
University at Albany - SUNY,-21.37698412698413,-28.25793650793651,-7.86111111111111,-9.641534391534393,1.1081143192859537,162
University of Cincinnati,-29.002204585537918,-13.190035273368606,-2.2332451499118164,-19.712081128747794,1.1233476788199555,159
University of Colorado - Denver,-29.21075837742505,-19.409171075837744,-7.887125220458554,-9.630511463844798,1.1151503459520218,161
University of Denver,-30.323192239858905,-29.2200176366843,-8.27821869488536,-7.3161375661375665,1.0762654843774564,171
University of Michigan-Dearborn,-20.427248677248677,-7.3955026455026465,-8.039241622574956,-19.275573192239857,1.178730127603193,151
University of Missouri,-15.217813051146386,-27.685185185185187,-1.0740740740740744,-13.160493827160495,1.176758517272183,152
University of Nevada Las Vegas,-30.180335097001773,-15.010141093474427,-8.436067019400355,-20.511022927689595,1.0886831857068724,169
University of New Orleans,-30.55335097001764,-20.794973544973544,-8.226190476190476,-20.563051146384478,1.0540124897162193,176
University of Oklahoma,-19.144620811287478,-28.11904761904762,-2.1578483245149913,-12.71604938271605,1.1374785060871946,157
University of Southern Mississippi,-21.37698412698413,-28.25793650793651,-7.86111111111111,-9.641534391534393,1.1081143192859537,164
University of Texas - El Paso,-17.919312169312168,-28.975749559082892,-2.8267195767195763,-20.415784832451497,1.1051377453246232,165
University of Wisconsin - Milwaukee,-30.566578483245152,-29.69532627865961,2.5912698412698414,-20.466931216931215,1.0621691468861296,173
University of Wyoming,-30.323192239858905,-29.2200176366843,-8.27821869488536,-7.3161375661375665,1.0762654843774564,170
Utah State University,-23.17239858906526,-18.91137566137566,-8.209435626102293,-9.844356261022927,1.155494003667182,155
Western Michigan University,-30.55335097001764,-20.794973544973544,-8.226190476190476,-20.563051146384478,1.0540124897162193,175
Wichita State University,-18.02910052910053,-18.06878306878307,-7.805114638447972,-9.234567901234566,1.1810550114733949,148
